EffectiveTime,FieldName,Region,Value
11/01/2017 09:00,CO2_INTENSITY,ROI,339
11/01/2017 09:15,CO2_INTENSITY,ROI,333
11/01/2017 09:30,CO2_INTENSITY,ROI,336
11/01/2017 09:45,CO2_INTENSITY,ROI,338
11/01/2017 10:00,CO2_INTENSITY,ROI,338
11/01/2017 10:15,CO2_INTENSITY,ROI,325
11/01/2017 10:30,CO2_INTENSITY,ROI,323
11/01/2017 10:45,CO2_INTENSITY,ROI,322
11/01/2017 11:00,CO2_INTENSITY,ROI,327
11/01/2017 11:15,CO2_INTENSITY,ROI,314
11/01/2017 11:30,CO2_INTENSITY,ROI,317
11/01/2017 11:45,CO2_INTENSITY,ROI,316
11/01/2017 12:00,CO2_INTENSITY,ROI,321
11/01/2017 12:15,CO2_INTENSITY,ROI,321
11/01/2017 12:30,CO2_INTENSITY,ROI,318
11/01/2017 12:45,CO2_INTENSITY,ROI,319
11/01/2017 13:00,CO2_INTENSITY,ROI,314
11/01/2017 13:15,CO2_INTENSITY,ROI,311
11/01/2017 13:30,CO2_INTENSITY,ROI,316
11/01/2017 13:45,CO2_INTENSITY,ROI,317
11/01/2017 14:00,CO2_INTENSITY,ROI,319
11/01/2017 14:15,CO2_INTENSITY,ROI,323
11/01/2017 14:30,CO2_INTENSITY,ROI,329
11/01/2017 14:45,CO2_INTENSITY,ROI,335
11/01/2017 15:00,CO2_INTENSITY,ROI,333
11/01/2017 15:15,CO2_INTENSITY,ROI,333
11/01/2017 15:30,CO2_INTENSITY,ROI,334
11/01/2017 15:45,CO2_INTENSITY,ROI,317
11/01/2017 16:00,CO2_INTENSITY,ROI,319
11/01/2017 16:15,CO2_INTENSITY,ROI,328
11/01/2017 16:30,CO2_INTENSITY,ROI,342
11/01/2017 16:45,CO2_INTENSITY,ROI,342
11/01/2017 17:00,CO2_INTENSITY,ROI,343
11/01/2017 17:15,CO2_INTENSITY,ROI,351
11/01/2017 17:30,CO2_INTENSITY,ROI,368
11/01/2017 17:45,CO2_INTENSITY,ROI,380
11/01/2017 18:00,CO2_INTENSITY,ROI,380
11/01/2017 18:15,CO2_INTENSITY,ROI,397
11/01/2017 18:30,CO2_INTENSITY,ROI,404
11/01/2017 18:45,CO2_INTENSITY,ROI,399
11/01/2017 19:00,CO2_INTENSITY,ROI,402
11/01/2017 19:15,CO2_INTENSITY,ROI,378
11/01/2017 19:30,CO2_INTENSITY,ROI,396
11/01/2017 19:45,CO2_INTENSITY,ROI,407
11/01/2017 20:00,CO2_INTENSITY,ROI,397
11/01/2017 20:15,CO2_INTENSITY,ROI,408
11/01/2017 20:30,CO2_INTENSITY,ROI,406
11/01/2017 20:45,CO2_INTENSITY,ROI,404
11/01/2017 21:00,CO2_INTENSITY,ROI,408
11/01/2017 21:15,CO2_INTENSITY,ROI,411
11/01/2017 21:30,CO2_INTENSITY,ROI,414
11/01/2017 21:45,CO2_INTENSITY,ROI,407
11/01/2017 22:00,CO2_INTENSITY,ROI,408
11/01/2017 22:15,CO2_INTENSITY,ROI,413
11/01/2017 22:30,CO2_INTENSITY,ROI,424
11/01/2017 22:45,CO2_INTENSITY,ROI,426
11/01/2017 23:00,CO2_INTENSITY,ROI,442
11/01/2017 23:15,CO2_INTENSITY,ROI,429
11/01/2017 23:30,CO2_INTENSITY,ROI,438
11/01/2017 23:45,CO2_INTENSITY,ROI,448
12/01/2017 00:00,CO2_INTENSITY,ROI,440
12/01/2017 00:15,CO2_INTENSITY,ROI,451
12/01/2017 00:30,CO2_INTENSITY,ROI,457
12/01/2017 00:45,CO2_INTENSITY,ROI,461
12/01/2017 01:00,CO2_INTENSITY,ROI,460
12/01/2017 01:15,CO2_INTENSITY,ROI,472
12/01/2017 01:30,CO2_INTENSITY,ROI,476
12/01/2017 01:45,CO2_INTENSITY,ROI,490
12/01/2017 02:00,CO2_INTENSITY,ROI,475
12/01/2017 02:15,CO2_INTENSITY,ROI,488
12/01/2017 02:30,CO2_INTENSITY,ROI,490
12/01/2017 02:45,CO2_INTENSITY,ROI,498
12/01/2017 03:00,CO2_INTENSITY,ROI,489
12/01/2017 03:15,CO2_INTENSITY,ROI,481
12/01/2017 03:30,CO2_INTENSITY,ROI,492
12/01/2017 03:45,CO2_INTENSITY,ROI,499
12/01/2017 04:00,CO2_INTENSITY,ROI,501
12/01/2017 04:15,CO2_INTENSITY,ROI,494
12/01/2017 04:30,CO2_INTENSITY,ROI,497
12/01/2017 04:45,CO2_INTENSITY,ROI,490
12/01/2017 05:00,CO2_INTENSITY,ROI,511
12/01/2017 05:15,CO2_INTENSITY,ROI,510
12/01/2017 05:30,CO2_INTENSITY,ROI,513
12/01/2017 05:45,CO2_INTENSITY,ROI,510
12/01/2017 06:00,CO2_INTENSITY,ROI,527
12/01/2017 06:15,CO2_INTENSITY,ROI,536
12/01/2017 06:30,CO2_INTENSITY,ROI,532
12/01/2017 06:45,CO2_INTENSITY,ROI,513
12/01/2017 07:00,CO2_INTENSITY,ROI,514
12/01/2017 07:15,CO2_INTENSITY,ROI,494
12/01/2017 07:30,CO2_INTENSITY,ROI,512
12/01/2017 07:45,CO2_INTENSITY,ROI,481
12/01/2017 08:00,CO2_INTENSITY,ROI,471
12/01/2017 08:15,CO2_INTENSITY,ROI,468
12/01/2017 08:30,CO2_INTENSITY,ROI,461
12/01/2017 08:45,CO2_INTENSITY,ROI,457
12/01/2017 09:00,CO2_INTENSITY,ROI,463
12/01/2017 09:15,CO2_INTENSITY,ROI,459
12/01/2017 09:30,CO2_INTENSITY,ROI,454
12/01/2017 09:45,CO2_INTENSITY,ROI,456
12/01/2017 10:00,CO2_INTENSITY,ROI,450
12/01/2017 10:15,CO2_INTENSITY,ROI,455
12/01/2017 10:30,CO2_INTENSITY,ROI,448
12/01/2017 10:45,CO2_INTENSITY,ROI,455
12/01/2017 11:00,CO2_INTENSITY,ROI,445
12/01/2017 11:15,CO2_INTENSITY,ROI,447
12/01/2017 11:30,CO2_INTENSITY,ROI,444
12/01/2017 11:45,CO2_INTENSITY,ROI,446
12/01/2017 12:00,CO2_INTENSITY,ROI,452
12/01/2017 12:15,CO2_INTENSITY,ROI,444
12/01/2017 12:30,CO2_INTENSITY,ROI,440
12/01/2017 12:45,CO2_INTENSITY,ROI,420
12/01/2017 13:00,CO2_INTENSITY,ROI,400
12/01/2017 13:15,CO2_INTENSITY,ROI,401
12/01/2017 13:30,CO2_INTENSITY,ROI,395
12/01/2017 13:45,CO2_INTENSITY,ROI,405
12/01/2017 14:00,CO2_INTENSITY,ROI,403
12/01/2017 14:15,CO2_INTENSITY,ROI,391
12/01/2017 14:30,CO2_INTENSITY,ROI,393
12/01/2017 14:45,CO2_INTENSITY,ROI,390
12/01/2017 15:00,CO2_INTENSITY,ROI,385
12/01/2017 15:15,CO2_INTENSITY,ROI,382
12/01/2017 15:30,CO2_INTENSITY,ROI,379
12/01/2017 15:45,CO2_INTENSITY,ROI,371
12/01/2017 16:00,CO2_INTENSITY,ROI,379
12/01/2017 16:15,CO2_INTENSITY,ROI,375
12/01/2017 16:30,CO2_INTENSITY,ROI,372
12/01/2017 16:45,CO2_INTENSITY,ROI,363
12/01/2017 17:00,CO2_INTENSITY,ROI,359
12/01/2017 17:15,CO2_INTENSITY,ROI,370
12/01/2017 17:30,CO2_INTENSITY,ROI,370
12/01/2017 17:45,CO2_INTENSITY,ROI,370
12/01/2017 18:00,CO2_INTENSITY,ROI,358
12/01/2017 18:15,CO2_INTENSITY,ROI,345
12/01/2017 18:30,CO2_INTENSITY,ROI,345
12/01/2017 18:45,CO2_INTENSITY,ROI,340
12/01/2017 19:00,CO2_INTENSITY,ROI,336
12/01/2017 19:15,CO2_INTENSITY,ROI,341
12/01/2017 19:30,CO2_INTENSITY,ROI,330
12/01/2017 19:45,CO2_INTENSITY,ROI,327
12/01/2017 20:00,CO2_INTENSITY,ROI,325
12/01/2017 20:15,CO2_INTENSITY,ROI,331
12/01/2017 20:30,CO2_INTENSITY,ROI,339
12/01/2017 20:45,CO2_INTENSITY,ROI,346
12/01/2017 21:00,CO2_INTENSITY,ROI,344
12/01/2017 21:15,CO2_INTENSITY,ROI,333
12/01/2017 21:30,CO2_INTENSITY,ROI,333
12/01/2017 21:45,CO2_INTENSITY,ROI,340
12/01/2017 22:00,CO2_INTENSITY,ROI,346
12/01/2017 22:15,CO2_INTENSITY,ROI,360
12/01/2017 22:30,CO2_INTENSITY,ROI,356
12/01/2017 22:45,CO2_INTENSITY,ROI,363
12/01/2017 23:00,CO2_INTENSITY,ROI,367
12/01/2017 23:15,CO2_INTENSITY,ROI,374
12/01/2017 23:30,CO2_INTENSITY,ROI,373
12/01/2017 23:45,CO2_INTENSITY,ROI,387
13/01/2017 00:00,CO2_INTENSITY,ROI,397
13/01/2017 00:15,CO2_INTENSITY,ROI,394
13/01/2017 00:30,CO2_INTENSITY,ROI,406
13/01/2017 00:45,CO2_INTENSITY,ROI,404
13/01/2017 01:00,CO2_INTENSITY,ROI,408
13/01/2017 01:15,CO2_INTENSITY,ROI,400
13/01/2017 01:30,CO2_INTENSITY,ROI,387
13/01/2017 01:45,CO2_INTENSITY,ROI,395
13/01/2017 02:00,CO2_INTENSITY,ROI,364
13/01/2017 02:15,CO2_INTENSITY,ROI,360
13/01/2017 02:30,CO2_INTENSITY,ROI,364
13/01/2017 02:45,CO2_INTENSITY,ROI,371
13/01/2017 03:00,CO2_INTENSITY,ROI,355
13/01/2017 03:15,CO2_INTENSITY,ROI,357
13/01/2017 03:30,CO2_INTENSITY,ROI,369
13/01/2017 03:45,CO2_INTENSITY,ROI,356
13/01/2017 04:00,CO2_INTENSITY,ROI,371
13/01/2017 04:15,CO2_INTENSITY,ROI,377
13/01/2017 04:30,CO2_INTENSITY,ROI,367
13/01/2017 04:45,CO2_INTENSITY,ROI,350
13/01/2017 05:00,CO2_INTENSITY,ROI,350
13/01/2017 05:15,CO2_INTENSITY,ROI,359
13/01/2017 05:30,CO2_INTENSITY,ROI,359
13/01/2017 05:45,CO2_INTENSITY,ROI,371
13/01/2017 06:00,CO2_INTENSITY,ROI,368
13/01/2017 06:15,CO2_INTENSITY,ROI,390
13/01/2017 06:30,CO2_INTENSITY,ROI,390
13/01/2017 06:45,CO2_INTENSITY,ROI,396
13/01/2017 07:00,CO2_INTENSITY,ROI,402
13/01/2017 07:15,CO2_INTENSITY,ROI,408
13/01/2017 07:30,CO2_INTENSITY,ROI,404
13/01/2017 07:45,CO2_INTENSITY,ROI,391
13/01/2017 08:00,CO2_INTENSITY,ROI,399
13/01/2017 08:15,CO2_INTENSITY,ROI,396
13/01/2017 08:30,CO2_INTENSITY,ROI,409
13/01/2017 08:45,CO2_INTENSITY,ROI,398
13/01/2017 09:00,CO2_INTENSITY,ROI,400
13/01/2017 09:15,CO2_INTENSITY,ROI,393
13/01/2017 09:30,CO2_INTENSITY,ROI,387
13/01/2017 09:45,CO2_INTENSITY,ROI,394
13/01/2017 10:00,CO2_INTENSITY,ROI,405
13/01/2017 10:15,CO2_INTENSITY,ROI,407
13/01/2017 10:30,CO2_INTENSITY,ROI,409
13/01/2017 10:45,CO2_INTENSITY,ROI,415
13/01/2017 11:00,CO2_INTENSITY,ROI,405
13/01/2017 11:15,CO2_INTENSITY,ROI,401
13/01/2017 11:30,CO2_INTENSITY,ROI,406
13/01/2017 11:45,CO2_INTENSITY,ROI,393
13/01/2017 12:00,CO2_INTENSITY,ROI,393
13/01/2017 12:15,CO2_INTENSITY,ROI,395
13/01/2017 12:30,CO2_INTENSITY,ROI,396
13/01/2017 12:45,CO2_INTENSITY,ROI,395
13/01/2017 13:00,CO2_INTENSITY,ROI,389
13/01/2017 13:15,CO2_INTENSITY,ROI,384
13/01/2017 13:30,CO2_INTENSITY,ROI,391
13/01/2017 13:45,CO2_INTENSITY,ROI,390
13/01/2017 14:00,CO2_INTENSITY,ROI,380
13/01/2017 14:15,CO2_INTENSITY,ROI,372
13/01/2017 14:30,CO2_INTENSITY,ROI,365
13/01/2017 14:45,CO2_INTENSITY,ROI,368
13/01/2017 15:00,CO2_INTENSITY,ROI,364
13/01/2017 15:15,CO2_INTENSITY,ROI,366
13/01/2017 15:30,CO2_INTENSITY,ROI,371
13/01/2017 15:45,CO2_INTENSITY,ROI,371
13/01/2017 16:00,CO2_INTENSITY,ROI,369
13/01/2017 16:15,CO2_INTENSITY,ROI,384
13/01/2017 16:30,CO2_INTENSITY,ROI,372
13/01/2017 16:45,CO2_INTENSITY,ROI,376
13/01/2017 17:00,CO2_INTENSITY,ROI,373
13/01/2017 17:15,CO2_INTENSITY,ROI,370
13/01/2017 17:30,CO2_INTENSITY,ROI,377
13/01/2017 17:45,CO2_INTENSITY,ROI,381
13/01/2017 18:00,CO2_INTENSITY,ROI,389
13/01/2017 18:15,CO2_INTENSITY,ROI,378
13/01/2017 18:30,CO2_INTENSITY,ROI,385
13/01/2017 18:45,CO2_INTENSITY,ROI,396
13/01/2017 19:00,CO2_INTENSITY,ROI,396
13/01/2017 19:15,CO2_INTENSITY,ROI,387
13/01/2017 19:30,CO2_INTENSITY,ROI,384
13/01/2017 19:45,CO2_INTENSITY,ROI,392
13/01/2017 20:00,CO2_INTENSITY,ROI,398
13/01/2017 20:15,CO2_INTENSITY,ROI,399
13/01/2017 20:30,CO2_INTENSITY,ROI,399
13/01/2017 20:45,CO2_INTENSITY,ROI,399
13/01/2017 21:00,CO2_INTENSITY,ROI,397
13/01/2017 21:15,CO2_INTENSITY,ROI,408
13/01/2017 21:30,CO2_INTENSITY,ROI,422
13/01/2017 21:45,CO2_INTENSITY,ROI,433
13/01/2017 22:00,CO2_INTENSITY,ROI,421
13/01/2017 22:15,CO2_INTENSITY,ROI,419
13/01/2017 22:30,CO2_INTENSITY,ROI,430
13/01/2017 22:45,CO2_INTENSITY,ROI,428
13/01/2017 23:00,CO2_INTENSITY,ROI,427
13/01/2017 23:15,CO2_INTENSITY,ROI,412
13/01/2017 23:30,CO2_INTENSITY,ROI,407
13/01/2017 23:45,CO2_INTENSITY,ROI,418
14/01/2017 00:00,CO2_INTENSITY,ROI,409
14/01/2017 00:15,CO2_INTENSITY,ROI,419
14/01/2017 00:30,CO2_INTENSITY,ROI,409
14/01/2017 00:45,CO2_INTENSITY,ROI,437
14/01/2017 01:00,CO2_INTENSITY,ROI,440
14/01/2017 01:15,CO2_INTENSITY,ROI,441
14/01/2017 01:30,CO2_INTENSITY,ROI,446
14/01/2017 01:45,CO2_INTENSITY,ROI,446
14/01/2017 02:00,CO2_INTENSITY,ROI,443
14/01/2017 02:15,CO2_INTENSITY,ROI,443
14/01/2017 02:30,CO2_INTENSITY,ROI,446
14/01/2017 02:45,CO2_INTENSITY,ROI,429
14/01/2017 03:00,CO2_INTENSITY,ROI,425
14/01/2017 03:15,CO2_INTENSITY,ROI,426
14/01/2017 03:30,CO2_INTENSITY,ROI,416
14/01/2017 03:45,CO2_INTENSITY,ROI,409
14/01/2017 04:00,CO2_INTENSITY,ROI,404
14/01/2017 04:15,CO2_INTENSITY,ROI,394
14/01/2017 04:30,CO2_INTENSITY,ROI,400
14/01/2017 04:45,CO2_INTENSITY,ROI,396
14/01/2017 05:00,CO2_INTENSITY,ROI,381
14/01/2017 05:15,CO2_INTENSITY,ROI,381
14/01/2017 05:30,CO2_INTENSITY,ROI,391
14/01/2017 05:45,CO2_INTENSITY,ROI,373
14/01/2017 06:00,CO2_INTENSITY,ROI,364
14/01/2017 06:15,CO2_INTENSITY,ROI,381
14/01/2017 06:30,CO2_INTENSITY,ROI,384
14/01/2017 06:45,CO2_INTENSITY,ROI,418
14/01/2017 07:00,CO2_INTENSITY,ROI,391
14/01/2017 07:15,CO2_INTENSITY,ROI,412
14/01/2017 07:30,CO2_INTENSITY,ROI,409
14/01/2017 07:45,CO2_INTENSITY,ROI,421
14/01/2017 08:00,CO2_INTENSITY,ROI,431
14/01/2017 08:15,CO2_INTENSITY,ROI,428
14/01/2017 08:30,CO2_INTENSITY,ROI,432
14/01/2017 08:45,CO2_INTENSITY,ROI,429
14/01/2017 09:00,CO2_INTENSITY,ROI,436
14/01/2017 09:15,CO2_INTENSITY,ROI,432
14/01/2017 09:30,CO2_INTENSITY,ROI,421
14/01/2017 09:45,CO2_INTENSITY,ROI,422
14/01/2017 10:00,CO2_INTENSITY,ROI,416
14/01/2017 10:15,CO2_INTENSITY,ROI,417
14/01/2017 10:30,CO2_INTENSITY,ROI,417
14/01/2017 10:45,CO2_INTENSITY,ROI,414
14/01/2017 11:00,CO2_INTENSITY,ROI,419
14/01/2017 11:15,CO2_INTENSITY,ROI,418
14/01/2017 11:30,CO2_INTENSITY,ROI,427
14/01/2017 11:45,CO2_INTENSITY,ROI,422
14/01/2017 12:00,CO2_INTENSITY,ROI,421
14/01/2017 12:15,CO2_INTENSITY,ROI,417
14/01/2017 12:30,CO2_INTENSITY,ROI,421
14/01/2017 12:45,CO2_INTENSITY,ROI,425
14/01/2017 13:00,CO2_INTENSITY,ROI,433
14/01/2017 13:15,CO2_INTENSITY,ROI,428
14/01/2017 13:30,CO2_INTENSITY,ROI,433
14/01/2017 13:45,CO2_INTENSITY,ROI,429
14/01/2017 14:00,CO2_INTENSITY,ROI,436
14/01/2017 14:15,CO2_INTENSITY,ROI,431
14/01/2017 14:30,CO2_INTENSITY,ROI,418
14/01/2017 14:45,CO2_INTENSITY,ROI,420
14/01/2017 15:00,CO2_INTENSITY,ROI,424
14/01/2017 15:15,CO2_INTENSITY,ROI,434
14/01/2017 15:30,CO2_INTENSITY,ROI,435
14/01/2017 15:45,CO2_INTENSITY,ROI,423
14/01/2017 16:00,CO2_INTENSITY,ROI,433
14/01/2017 16:15,CO2_INTENSITY,ROI,427
14/01/2017 16:30,CO2_INTENSITY,ROI,426
14/01/2017 16:45,CO2_INTENSITY,ROI,420
14/01/2017 17:00,CO2_INTENSITY,ROI,397
14/01/2017 17:15,CO2_INTENSITY,ROI,389
14/01/2017 17:30,CO2_INTENSITY,ROI,402
14/01/2017 17:45,CO2_INTENSITY,ROI,403
14/01/2017 18:00,CO2_INTENSITY,ROI,423
14/01/2017 18:15,CO2_INTENSITY,ROI,415
14/01/2017 18:30,CO2_INTENSITY,ROI,418
14/01/2017 18:45,CO2_INTENSITY,ROI,428
14/01/2017 19:00,CO2_INTENSITY,ROI,426
14/01/2017 19:15,CO2_INTENSITY,ROI,419
14/01/2017 19:30,CO2_INTENSITY,ROI,415
14/01/2017 19:45,CO2_INTENSITY,ROI,414
14/01/2017 20:00,CO2_INTENSITY,ROI,417
14/01/2017 20:15,CO2_INTENSITY,ROI,411
14/01/2017 20:30,CO2_INTENSITY,ROI,411
14/01/2017 20:45,CO2_INTENSITY,ROI,415
14/01/2017 21:00,CO2_INTENSITY,ROI,413
14/01/2017 21:15,CO2_INTENSITY,ROI,400
14/01/2017 21:30,CO2_INTENSITY,ROI,393
14/01/2017 21:45,CO2_INTENSITY,ROI,391
14/01/2017 22:00,CO2_INTENSITY,ROI,370
14/01/2017 22:15,CO2_INTENSITY,ROI,351
14/01/2017 22:30,CO2_INTENSITY,ROI,350
14/01/2017 22:45,CO2_INTENSITY,ROI,330
14/01/2017 23:00,CO2_INTENSITY,ROI,329
14/01/2017 23:15,CO2_INTENSITY,ROI,328
14/01/2017 23:30,CO2_INTENSITY,ROI,331
14/01/2017 23:45,CO2_INTENSITY,ROI,340
15/01/2017 00:00,CO2_INTENSITY,ROI,348
15/01/2017 00:15,CO2_INTENSITY,ROI,360
15/01/2017 00:30,CO2_INTENSITY,ROI,353
15/01/2017 00:45,CO2_INTENSITY,ROI,359
15/01/2017 01:00,CO2_INTENSITY,ROI,351
15/01/2017 01:15,CO2_INTENSITY,ROI,347
15/01/2017 01:30,CO2_INTENSITY,ROI,344
15/01/2017 01:45,CO2_INTENSITY,ROI,344
15/01/2017 02:00,CO2_INTENSITY,ROI,339
15/01/2017 02:15,CO2_INTENSITY,ROI,346
15/01/2017 02:30,CO2_INTENSITY,ROI,340
15/01/2017 02:45,CO2_INTENSITY,ROI,341
15/01/2017 03:00,CO2_INTENSITY,ROI,338
15/01/2017 03:15,CO2_INTENSITY,ROI,326
15/01/2017 03:30,CO2_INTENSITY,ROI,324
15/01/2017 03:45,CO2_INTENSITY,ROI,326
15/01/2017 04:00,CO2_INTENSITY,ROI,308
15/01/2017 04:15,CO2_INTENSITY,ROI,304
15/01/2017 04:30,CO2_INTENSITY,ROI,303
15/01/2017 04:45,CO2_INTENSITY,ROI,299
15/01/2017 05:00,CO2_INTENSITY,ROI,296
15/01/2017 05:15,CO2_INTENSITY,ROI,293
15/01/2017 05:30,CO2_INTENSITY,ROI,305
15/01/2017 05:45,CO2_INTENSITY,ROI,312
15/01/2017 06:00,CO2_INTENSITY,ROI,303
15/01/2017 06:15,CO2_INTENSITY,ROI,327
15/01/2017 06:30,CO2_INTENSITY,ROI,303
15/01/2017 06:45,CO2_INTENSITY,ROI,299
15/01/2017 07:00,CO2_INTENSITY,ROI,316
15/01/2017 07:15,CO2_INTENSITY,ROI,309
15/01/2017 07:30,CO2_INTENSITY,ROI,309
15/01/2017 07:45,CO2_INTENSITY,ROI,303
15/01/2017 08:00,CO2_INTENSITY,ROI,317
15/01/2017 08:15,CO2_INTENSITY,ROI,323
15/01/2017 08:30,CO2_INTENSITY,ROI,335
15/01/2017 08:45,CO2_INTENSITY,ROI,325
15/01/2017 09:00,CO2_INTENSITY,ROI,330
15/01/2017 09:15,CO2_INTENSITY,ROI,347
15/01/2017 09:30,CO2_INTENSITY,ROI,353
15/01/2017 09:45,CO2_INTENSITY,ROI,374
15/01/2017 10:00,CO2_INTENSITY,ROI,386
15/01/2017 10:15,CO2_INTENSITY,ROI,389
15/01/2017 10:30,CO2_INTENSITY,ROI,410
15/01/2017 10:45,CO2_INTENSITY,ROI,401
15/01/2017 11:00,CO2_INTENSITY,ROI,409
15/01/2017 11:15,CO2_INTENSITY,ROI,411
15/01/2017 11:30,CO2_INTENSITY,ROI,406
15/01/2017 11:45,CO2_INTENSITY,ROI,416
15/01/2017 12:00,CO2_INTENSITY,ROI,410
15/01/2017 12:15,CO2_INTENSITY,ROI,404
15/01/2017 12:30,CO2_INTENSITY,ROI,397
15/01/2017 12:45,CO2_INTENSITY,ROI,404
15/01/2017 13:00,CO2_INTENSITY,ROI,411
15/01/2017 13:15,CO2_INTENSITY,ROI,408
15/01/2017 13:30,CO2_INTENSITY,ROI,409
15/01/2017 13:45,CO2_INTENSITY,ROI,406
15/01/2017 14:00,CO2_INTENSITY,ROI,407
15/01/2017 14:15,CO2_INTENSITY,ROI,407
15/01/2017 14:30,CO2_INTENSITY,ROI,417
15/01/2017 14:45,CO2_INTENSITY,ROI,422
15/01/2017 15:00,CO2_INTENSITY,ROI,421
15/01/2017 15:15,CO2_INTENSITY,ROI,419
15/01/2017 15:30,CO2_INTENSITY,ROI,431
15/01/2017 15:45,CO2_INTENSITY,ROI,421
15/01/2017 16:00,CO2_INTENSITY,ROI,422
15/01/2017 16:15,CO2_INTENSITY,ROI,433
15/01/2017 16:30,CO2_INTENSITY,ROI,417
15/01/2017 16:45,CO2_INTENSITY,ROI,415
15/01/2017 17:00,CO2_INTENSITY,ROI,396
15/01/2017 17:15,CO2_INTENSITY,ROI,393
15/01/2017 17:30,CO2_INTENSITY,ROI,394
15/01/2017 17:45,CO2_INTENSITY,ROI,407
15/01/2017 18:00,CO2_INTENSITY,ROI,402
15/01/2017 18:15,CO2_INTENSITY,ROI,406
15/01/2017 18:30,CO2_INTENSITY,ROI,414
15/01/2017 18:45,CO2_INTENSITY,ROI,422
15/01/2017 19:00,CO2_INTENSITY,ROI,437
15/01/2017 19:15,CO2_INTENSITY,ROI,439
15/01/2017 19:30,CO2_INTENSITY,ROI,434
15/01/2017 19:45,CO2_INTENSITY,ROI,428
15/01/2017 20:00,CO2_INTENSITY,ROI,429
15/01/2017 20:15,CO2_INTENSITY,ROI,439
15/01/2017 20:30,CO2_INTENSITY,ROI,436
15/01/2017 20:45,CO2_INTENSITY,ROI,437
15/01/2017 21:00,CO2_INTENSITY,ROI,434
15/01/2017 21:15,CO2_INTENSITY,ROI,440
15/01/2017 21:30,CO2_INTENSITY,ROI,437
15/01/2017 21:45,CO2_INTENSITY,ROI,446
15/01/2017 22:00,CO2_INTENSITY,ROI,447
15/01/2017 22:15,CO2_INTENSITY,ROI,450
15/01/2017 22:30,CO2_INTENSITY,ROI,448
15/01/2017 22:45,CO2_INTENSITY,ROI,454
15/01/2017 23:00,CO2_INTENSITY,ROI,463
15/01/2017 23:15,CO2_INTENSITY,ROI,459
15/01/2017 23:30,CO2_INTENSITY,ROI,459
15/01/2017 23:45,CO2_INTENSITY,ROI,459
16/01/2017 00:00,CO2_INTENSITY,ROI,458
16/01/2017 00:15,CO2_INTENSITY,ROI,460
16/01/2017 00:30,CO2_INTENSITY,ROI,466
16/01/2017 00:45,CO2_INTENSITY,ROI,494
16/01/2017 01:00,CO2_INTENSITY,ROI,483
16/01/2017 01:15,CO2_INTENSITY,ROI,483
16/01/2017 01:30,CO2_INTENSITY,ROI,493
16/01/2017 01:45,CO2_INTENSITY,ROI,480
16/01/2017 02:00,CO2_INTENSITY,ROI,486
16/01/2017 02:15,CO2_INTENSITY,ROI,502
16/01/2017 02:30,CO2_INTENSITY,ROI,498
16/01/2017 02:45,CO2_INTENSITY,ROI,495
16/01/2017 03:00,CO2_INTENSITY,ROI,491
16/01/2017 03:15,CO2_INTENSITY,ROI,476
16/01/2017 03:30,CO2_INTENSITY,ROI,474
16/01/2017 03:45,CO2_INTENSITY,ROI,474
16/01/2017 04:00,CO2_INTENSITY,ROI,480
16/01/2017 04:15,CO2_INTENSITY,ROI,477
16/01/2017 04:30,CO2_INTENSITY,ROI,471
16/01/2017 04:45,CO2_INTENSITY,ROI,472
16/01/2017 05:00,CO2_INTENSITY,ROI,477
16/01/2017 05:15,CO2_INTENSITY,ROI,490
16/01/2017 05:30,CO2_INTENSITY,ROI,480
16/01/2017 05:45,CO2_INTENSITY,ROI,480
16/01/2017 06:00,CO2_INTENSITY,ROI,487
16/01/2017 06:15,CO2_INTENSITY,ROI,482
16/01/2017 06:30,CO2_INTENSITY,ROI,472
16/01/2017 06:45,CO2_INTENSITY,ROI,475
16/01/2017 07:00,CO2_INTENSITY,ROI,482
16/01/2017 07:15,CO2_INTENSITY,ROI,460
16/01/2017 07:30,CO2_INTENSITY,ROI,466
16/01/2017 07:45,CO2_INTENSITY,ROI,450
16/01/2017 08:00,CO2_INTENSITY,ROI,451
16/01/2017 08:15,CO2_INTENSITY,ROI,461
16/01/2017 08:30,CO2_INTENSITY,ROI,466
16/01/2017 08:45,CO2_INTENSITY,ROI,471
16/01/2017 09:00,CO2_INTENSITY,ROI,461
16/01/2017 09:15,CO2_INTENSITY,ROI,458
16/01/2017 09:30,CO2_INTENSITY,ROI,458
16/01/2017 09:45,CO2_INTENSITY,ROI,466
16/01/2017 10:00,CO2_INTENSITY,ROI,460
16/01/2017 10:15,CO2_INTENSITY,ROI,462
16/01/2017 10:30,CO2_INTENSITY,ROI,471
16/01/2017 10:45,CO2_INTENSITY,ROI,461
16/01/2017 11:00,CO2_INTENSITY,ROI,461
16/01/2017 11:15,CO2_INTENSITY,ROI,463
16/01/2017 11:30,CO2_INTENSITY,ROI,467
16/01/2017 11:45,CO2_INTENSITY,ROI,466
16/01/2017 12:00,CO2_INTENSITY,ROI,466
16/01/2017 12:15,CO2_INTENSITY,ROI,465
16/01/2017 12:30,CO2_INTENSITY,ROI,464
16/01/2017 12:45,CO2_INTENSITY,ROI,466
16/01/2017 13:00,CO2_INTENSITY,ROI,462
16/01/2017 13:15,CO2_INTENSITY,ROI,467
16/01/2017 13:30,CO2_INTENSITY,ROI,484
