EffectiveTime,FieldName,Region,Value
06/01/2018 04:30,CO2_INTENSITY,ROI,320
06/01/2018 04:45,CO2_INTENSITY,ROI,323
06/01/2018 05:00,CO2_INTENSITY,ROI,323
06/01/2018 05:15,CO2_INTENSITY,ROI,325
06/01/2018 05:30,CO2_INTENSITY,ROI,307
06/01/2018 05:45,CO2_INTENSITY,ROI,317
06/01/2018 06:00,CO2_INTENSITY,ROI,313
06/01/2018 06:15,CO2_INTENSITY,ROI,298
06/01/2018 06:30,CO2_INTENSITY,ROI,294
06/01/2018 06:45,CO2_INTENSITY,ROI,286
06/01/2018 07:00,CO2_INTENSITY,ROI,287
06/01/2018 07:15,CO2_INTENSITY,ROI,296
06/01/2018 07:30,CO2_INTENSITY,ROI,297
06/01/2018 07:45,CO2_INTENSITY,ROI,281
06/01/2018 08:00,CO2_INTENSITY,ROI,289
06/01/2018 08:15,CO2_INTENSITY,ROI,275
06/01/2018 08:30,CO2_INTENSITY,ROI,270
06/01/2018 08:45,CO2_INTENSITY,ROI,275
06/01/2018 09:00,CO2_INTENSITY,ROI,276
06/01/2018 09:15,CO2_INTENSITY,ROI,275
06/01/2018 09:30,CO2_INTENSITY,ROI,274
06/01/2018 09:45,CO2_INTENSITY,ROI,279
06/01/2018 10:00,CO2_INTENSITY,ROI,277
06/01/2018 10:15,CO2_INTENSITY,ROI,289
06/01/2018 10:30,CO2_INTENSITY,ROI,284
06/01/2018 10:45,CO2_INTENSITY,ROI,295
06/01/2018 11:00,CO2_INTENSITY,ROI,303
06/01/2018 11:15,CO2_INTENSITY,ROI,308
06/01/2018 11:30,CO2_INTENSITY,ROI,313
06/01/2018 11:45,CO2_INTENSITY,ROI,305
06/01/2018 12:00,CO2_INTENSITY,ROI,308
06/01/2018 12:15,CO2_INTENSITY,ROI,301
06/01/2018 12:30,CO2_INTENSITY,ROI,298
06/01/2018 12:45,CO2_INTENSITY,ROI,292
06/01/2018 13:00,CO2_INTENSITY,ROI,283
06/01/2018 13:15,CO2_INTENSITY,ROI,291
06/01/2018 13:30,CO2_INTENSITY,ROI,272
06/01/2018 13:45,CO2_INTENSITY,ROI,278
06/01/2018 14:00,CO2_INTENSITY,ROI,279
06/01/2018 14:15,CO2_INTENSITY,ROI,277
06/01/2018 14:30,CO2_INTENSITY,ROI,269
06/01/2018 14:45,CO2_INTENSITY,ROI,271
06/01/2018 15:00,CO2_INTENSITY,ROI,283
06/01/2018 15:15,CO2_INTENSITY,ROI,291
06/01/2018 15:30,CO2_INTENSITY,ROI,314
06/01/2018 15:45,CO2_INTENSITY,ROI,314
06/01/2018 16:00,CO2_INTENSITY,ROI,329
06/01/2018 16:15,CO2_INTENSITY,ROI,322
06/01/2018 16:30,CO2_INTENSITY,ROI,323
06/01/2018 16:45,CO2_INTENSITY,ROI,337
06/01/2018 17:00,CO2_INTENSITY,ROI,326
06/01/2018 17:15,CO2_INTENSITY,ROI,324
06/01/2018 17:30,CO2_INTENSITY,ROI,330
06/01/2018 17:45,CO2_INTENSITY,ROI,330
06/01/2018 18:00,CO2_INTENSITY,ROI,334
06/01/2018 18:15,CO2_INTENSITY,ROI,331
06/01/2018 18:30,CO2_INTENSITY,ROI,336
06/01/2018 18:45,CO2_INTENSITY,ROI,331
06/01/2018 19:00,CO2_INTENSITY,ROI,326
06/01/2018 19:15,CO2_INTENSITY,ROI,332
06/01/2018 19:30,CO2_INTENSITY,ROI,329
06/01/2018 19:45,CO2_INTENSITY,ROI,331
06/01/2018 20:00,CO2_INTENSITY,ROI,336
06/01/2018 20:15,CO2_INTENSITY,ROI,342
06/01/2018 20:30,CO2_INTENSITY,ROI,346
06/01/2018 20:45,CO2_INTENSITY,ROI,346
06/01/2018 21:00,CO2_INTENSITY,ROI,347
06/01/2018 21:15,CO2_INTENSITY,ROI,357
06/01/2018 21:30,CO2_INTENSITY,ROI,348
06/01/2018 21:45,CO2_INTENSITY,ROI,361
06/01/2018 22:00,CO2_INTENSITY,ROI,360
06/01/2018 22:15,CO2_INTENSITY,ROI,355
06/01/2018 22:30,CO2_INTENSITY,ROI,365
06/01/2018 22:45,CO2_INTENSITY,ROI,360
06/01/2018 23:00,CO2_INTENSITY,ROI,360
06/01/2018 23:15,CO2_INTENSITY,ROI,373
06/01/2018 23:30,CO2_INTENSITY,ROI,377
06/01/2018 23:45,CO2_INTENSITY,ROI,379
07/01/2018 00:00,CO2_INTENSITY,ROI,382
07/01/2018 00:15,CO2_INTENSITY,ROI,391
07/01/2018 00:30,CO2_INTENSITY,ROI,386
07/01/2018 00:45,CO2_INTENSITY,ROI,393
07/01/2018 01:00,CO2_INTENSITY,ROI,393
07/01/2018 01:15,CO2_INTENSITY,ROI,392
07/01/2018 01:30,CO2_INTENSITY,ROI,405
07/01/2018 01:45,CO2_INTENSITY,ROI,396
07/01/2018 02:00,CO2_INTENSITY,ROI,406
07/01/2018 02:15,CO2_INTENSITY,ROI,398
07/01/2018 02:30,CO2_INTENSITY,ROI,399
07/01/2018 02:45,CO2_INTENSITY,ROI,411
07/01/2018 03:00,CO2_INTENSITY,ROI,401
07/01/2018 03:15,CO2_INTENSITY,ROI,404
07/01/2018 03:30,CO2_INTENSITY,ROI,411
07/01/2018 03:45,CO2_INTENSITY,ROI,405
07/01/2018 04:00,CO2_INTENSITY,ROI,403
07/01/2018 04:15,CO2_INTENSITY,ROI,416
07/01/2018 04:30,CO2_INTENSITY,ROI,410
07/01/2018 04:45,CO2_INTENSITY,ROI,395
07/01/2018 05:00,CO2_INTENSITY,ROI,393
07/01/2018 05:15,CO2_INTENSITY,ROI,384
07/01/2018 05:30,CO2_INTENSITY,ROI,393
07/01/2018 05:45,CO2_INTENSITY,ROI,389
07/01/2018 06:00,CO2_INTENSITY,ROI,388
07/01/2018 06:15,CO2_INTENSITY,ROI,395
07/01/2018 06:30,CO2_INTENSITY,ROI,380
07/01/2018 06:45,CO2_INTENSITY,ROI,380
07/01/2018 07:00,CO2_INTENSITY,ROI,392
07/01/2018 07:15,CO2_INTENSITY,ROI,376
07/01/2018 07:30,CO2_INTENSITY,ROI,375
07/01/2018 07:45,CO2_INTENSITY,ROI,379
07/01/2018 08:00,CO2_INTENSITY,ROI,368
07/01/2018 08:15,CO2_INTENSITY,ROI,366
07/01/2018 08:30,CO2_INTENSITY,ROI,369
07/01/2018 08:45,CO2_INTENSITY,ROI,370
07/01/2018 09:00,CO2_INTENSITY,ROI,369
07/01/2018 09:15,CO2_INTENSITY,ROI,364
07/01/2018 09:30,CO2_INTENSITY,ROI,371
07/01/2018 09:45,CO2_INTENSITY,ROI,358
07/01/2018 10:00,CO2_INTENSITY,ROI,366
07/01/2018 10:15,CO2_INTENSITY,ROI,362
07/01/2018 10:30,CO2_INTENSITY,ROI,353
07/01/2018 10:45,CO2_INTENSITY,ROI,346
07/01/2018 11:00,CO2_INTENSITY,ROI,346
07/01/2018 11:15,CO2_INTENSITY,ROI,322
07/01/2018 11:30,CO2_INTENSITY,ROI,308
07/01/2018 11:45,CO2_INTENSITY,ROI,302
07/01/2018 12:00,CO2_INTENSITY,ROI,305
07/01/2018 12:15,CO2_INTENSITY,ROI,301
07/01/2018 12:30,CO2_INTENSITY,ROI,305
07/01/2018 12:45,CO2_INTENSITY,ROI,294
07/01/2018 13:00,CO2_INTENSITY,ROI,299
07/01/2018 13:15,CO2_INTENSITY,ROI,301
07/01/2018 13:30,CO2_INTENSITY,ROI,308
07/01/2018 13:45,CO2_INTENSITY,ROI,306
07/01/2018 14:00,CO2_INTENSITY,ROI,305
07/01/2018 14:15,CO2_INTENSITY,ROI,307
07/01/2018 14:30,CO2_INTENSITY,ROI,306
07/01/2018 14:45,CO2_INTENSITY,ROI,307
07/01/2018 15:00,CO2_INTENSITY,ROI,306
07/01/2018 15:15,CO2_INTENSITY,ROI,301
07/01/2018 15:30,CO2_INTENSITY,ROI,309
07/01/2018 15:45,CO2_INTENSITY,ROI,316
07/01/2018 16:00,CO2_INTENSITY,ROI,319
07/01/2018 16:15,CO2_INTENSITY,ROI,317
07/01/2018 16:30,CO2_INTENSITY,ROI,315
07/01/2018 16:45,CO2_INTENSITY,ROI,310
07/01/2018 17:00,CO2_INTENSITY,ROI,304
07/01/2018 17:15,CO2_INTENSITY,ROI,297
07/01/2018 17:30,CO2_INTENSITY,ROI,289
07/01/2018 17:45,CO2_INTENSITY,ROI,289
07/01/2018 18:00,CO2_INTENSITY,ROI,287
07/01/2018 18:15,CO2_INTENSITY,ROI,272
07/01/2018 18:30,CO2_INTENSITY,ROI,265
07/01/2018 18:45,CO2_INTENSITY,ROI,278
07/01/2018 19:00,CO2_INTENSITY,ROI,266
07/01/2018 19:15,CO2_INTENSITY,ROI,259
07/01/2018 19:30,CO2_INTENSITY,ROI,251
07/01/2018 19:45,CO2_INTENSITY,ROI,248
07/01/2018 20:00,CO2_INTENSITY,ROI,241
07/01/2018 20:15,CO2_INTENSITY,ROI,246
07/01/2018 20:30,CO2_INTENSITY,ROI,235
07/01/2018 20:45,CO2_INTENSITY,ROI,234
07/01/2018 21:00,CO2_INTENSITY,ROI,235
07/01/2018 21:15,CO2_INTENSITY,ROI,237
07/01/2018 21:30,CO2_INTENSITY,ROI,237
07/01/2018 21:45,CO2_INTENSITY,ROI,238
07/01/2018 22:00,CO2_INTENSITY,ROI,242
07/01/2018 22:15,CO2_INTENSITY,ROI,253
07/01/2018 22:30,CO2_INTENSITY,ROI,252
07/01/2018 22:45,CO2_INTENSITY,ROI,254
07/01/2018 23:00,CO2_INTENSITY,ROI,249
07/01/2018 23:15,CO2_INTENSITY,ROI,247
07/01/2018 23:30,CO2_INTENSITY,ROI,246
07/01/2018 23:45,CO2_INTENSITY,ROI,257
08/01/2018 00:00,CO2_INTENSITY,ROI,258
08/01/2018 00:15,CO2_INTENSITY,ROI,253
08/01/2018 00:30,CO2_INTENSITY,ROI,264
08/01/2018 00:45,CO2_INTENSITY,ROI,256
08/01/2018 01:00,CO2_INTENSITY,ROI,257
08/01/2018 01:15,CO2_INTENSITY,ROI,262
08/01/2018 01:30,CO2_INTENSITY,ROI,260
08/01/2018 01:45,CO2_INTENSITY,ROI,261
08/01/2018 02:00,CO2_INTENSITY,ROI,262
08/01/2018 02:15,CO2_INTENSITY,ROI,270
08/01/2018 02:30,CO2_INTENSITY,ROI,260
08/01/2018 02:45,CO2_INTENSITY,ROI,266
08/01/2018 03:00,CO2_INTENSITY,ROI,264
08/01/2018 03:15,CO2_INTENSITY,ROI,267
08/01/2018 03:30,CO2_INTENSITY,ROI,268
08/01/2018 03:45,CO2_INTENSITY,ROI,275
08/01/2018 04:00,CO2_INTENSITY,ROI,270
08/01/2018 04:15,CO2_INTENSITY,ROI,264
08/01/2018 04:30,CO2_INTENSITY,ROI,265
08/01/2018 04:45,CO2_INTENSITY,ROI,275
08/01/2018 05:00,CO2_INTENSITY,ROI,276
08/01/2018 05:15,CO2_INTENSITY,ROI,262
08/01/2018 05:30,CO2_INTENSITY,ROI,260
08/01/2018 05:45,CO2_INTENSITY,ROI,259
08/01/2018 06:00,CO2_INTENSITY,ROI,257
08/01/2018 06:15,CO2_INTENSITY,ROI,256
08/01/2018 06:30,CO2_INTENSITY,ROI,271
08/01/2018 06:45,CO2_INTENSITY,ROI,279
08/01/2018 07:00,CO2_INTENSITY,ROI,279
08/01/2018 07:15,CO2_INTENSITY,ROI,278
08/01/2018 07:30,CO2_INTENSITY,ROI,285
08/01/2018 07:45,CO2_INTENSITY,ROI,291
08/01/2018 08:00,CO2_INTENSITY,ROI,288
08/01/2018 08:15,CO2_INTENSITY,ROI,284
08/01/2018 08:30,CO2_INTENSITY,ROI,282
08/01/2018 08:45,CO2_INTENSITY,ROI,286
08/01/2018 09:00,CO2_INTENSITY,ROI,295
08/01/2018 09:15,CO2_INTENSITY,ROI,294
08/01/2018 09:30,CO2_INTENSITY,ROI,297
08/01/2018 09:45,CO2_INTENSITY,ROI,298
08/01/2018 10:00,CO2_INTENSITY,ROI,301
08/01/2018 10:15,CO2_INTENSITY,ROI,306
08/01/2018 10:30,CO2_INTENSITY,ROI,306
08/01/2018 10:45,CO2_INTENSITY,ROI,313
08/01/2018 11:00,CO2_INTENSITY,ROI,307
08/01/2018 11:15,CO2_INTENSITY,ROI,307
08/01/2018 11:30,CO2_INTENSITY,ROI,308
08/01/2018 11:45,CO2_INTENSITY,ROI,306
08/01/2018 12:00,CO2_INTENSITY,ROI,301
08/01/2018 12:15,CO2_INTENSITY,ROI,301
08/01/2018 12:30,CO2_INTENSITY,ROI,301
08/01/2018 12:45,CO2_INTENSITY,ROI,299
08/01/2018 13:00,CO2_INTENSITY,ROI,299
08/01/2018 13:15,CO2_INTENSITY,ROI,284
08/01/2018 13:30,CO2_INTENSITY,ROI,270
08/01/2018 13:45,CO2_INTENSITY,ROI,261
08/01/2018 14:00,CO2_INTENSITY,ROI,263
08/01/2018 14:15,CO2_INTENSITY,ROI,267
08/01/2018 14:30,CO2_INTENSITY,ROI,267
08/01/2018 14:45,CO2_INTENSITY,ROI,261
08/01/2018 15:00,CO2_INTENSITY,ROI,264
08/01/2018 15:15,CO2_INTENSITY,ROI,287
08/01/2018 15:30,CO2_INTENSITY,ROI,284
08/01/2018 15:45,CO2_INTENSITY,ROI,282
08/01/2018 16:00,CO2_INTENSITY,ROI,285
08/01/2018 16:15,CO2_INTENSITY,ROI,285
08/01/2018 16:30,CO2_INTENSITY,ROI,278
08/01/2018 16:45,CO2_INTENSITY,ROI,278
08/01/2018 17:00,CO2_INTENSITY,ROI,280
08/01/2018 17:15,CO2_INTENSITY,ROI,283
08/01/2018 17:30,CO2_INTENSITY,ROI,269
08/01/2018 17:45,CO2_INTENSITY,ROI,260
08/01/2018 18:00,CO2_INTENSITY,ROI,246
08/01/2018 18:15,CO2_INTENSITY,ROI,236
08/01/2018 18:30,CO2_INTENSITY,ROI,250
08/01/2018 18:45,CO2_INTENSITY,ROI,247
08/01/2018 19:00,CO2_INTENSITY,ROI,246
08/01/2018 19:15,CO2_INTENSITY,ROI,241
08/01/2018 19:30,CO2_INTENSITY,ROI,228
08/01/2018 19:45,CO2_INTENSITY,ROI,229
08/01/2018 20:00,CO2_INTENSITY,ROI,215
08/01/2018 20:15,CO2_INTENSITY,ROI,211
08/01/2018 20:30,CO2_INTENSITY,ROI,205
08/01/2018 20:45,CO2_INTENSITY,ROI,212
08/01/2018 21:00,CO2_INTENSITY,ROI,206
08/01/2018 21:15,CO2_INTENSITY,ROI,203
08/01/2018 21:30,CO2_INTENSITY,ROI,214
08/01/2018 21:45,CO2_INTENSITY,ROI,225
08/01/2018 22:00,CO2_INTENSITY,ROI,201
08/01/2018 22:15,CO2_INTENSITY,ROI,201
08/01/2018 22:30,CO2_INTENSITY,ROI,201
08/01/2018 22:45,CO2_INTENSITY,ROI,206
08/01/2018 23:00,CO2_INTENSITY,ROI,206
08/01/2018 23:15,CO2_INTENSITY,ROI,206
08/01/2018 23:30,CO2_INTENSITY,ROI,206
08/01/2018 23:45,CO2_INTENSITY,ROI,206
09/01/2018 00:00,CO2_INTENSITY,ROI,206
09/01/2018 00:15,CO2_INTENSITY,ROI,206
09/01/2018 00:30,CO2_INTENSITY,ROI,206
09/01/2018 00:45,CO2_INTENSITY,ROI,206
09/01/2018 01:00,CO2_INTENSITY,ROI,206
09/01/2018 01:15,CO2_INTENSITY,ROI,206
09/01/2018 01:30,CO2_INTENSITY,ROI,206
09/01/2018 01:45,CO2_INTENSITY,ROI,206
09/01/2018 02:00,CO2_INTENSITY,ROI,206
09/01/2018 02:15,CO2_INTENSITY,ROI,206
09/01/2018 02:30,CO2_INTENSITY,ROI,206
09/01/2018 02:45,CO2_INTENSITY,ROI,206
09/01/2018 03:00,CO2_INTENSITY,ROI,206
09/01/2018 03:15,CO2_INTENSITY,ROI,206
09/01/2018 03:30,CO2_INTENSITY,ROI,206
09/01/2018 03:45,CO2_INTENSITY,ROI,206
09/01/2018 04:00,CO2_INTENSITY,ROI,206
09/01/2018 04:15,CO2_INTENSITY,ROI,206
09/01/2018 04:30,CO2_INTENSITY,ROI,206
09/01/2018 04:45,CO2_INTENSITY,ROI,206
09/01/2018 05:00,CO2_INTENSITY,ROI,206
09/01/2018 05:15,CO2_INTENSITY,ROI,206
09/01/2018 05:30,CO2_INTENSITY,ROI,206
09/01/2018 05:45,CO2_INTENSITY,ROI,206
09/01/2018 06:00,CO2_INTENSITY,ROI,206
09/01/2018 06:15,CO2_INTENSITY,ROI,206
09/01/2018 06:30,CO2_INTENSITY,ROI,206
09/01/2018 06:45,CO2_INTENSITY,ROI,206
09/01/2018 07:00,CO2_INTENSITY,ROI,206
09/01/2018 07:15,CO2_INTENSITY,ROI,206
09/01/2018 07:30,CO2_INTENSITY,ROI,206
09/01/2018 07:45,CO2_INTENSITY,ROI,206
09/01/2018 08:00,CO2_INTENSITY,ROI,206
09/01/2018 08:15,CO2_INTENSITY,ROI,206
09/01/2018 08:30,CO2_INTENSITY,ROI,206
09/01/2018 08:45,CO2_INTENSITY,ROI,206
09/01/2018 09:00,CO2_INTENSITY,ROI,206
09/01/2018 09:15,CO2_INTENSITY,ROI,206
09/01/2018 09:30,CO2_INTENSITY,ROI,206
09/01/2018 09:45,CO2_INTENSITY,ROI,206
09/01/2018 10:00,CO2_INTENSITY,ROI,206
09/01/2018 10:15,CO2_INTENSITY,ROI,206
09/01/2018 10:30,CO2_INTENSITY,ROI,206
09/01/2018 10:45,CO2_INTENSITY,ROI,205
09/01/2018 11:00,CO2_INTENSITY,ROI,205
09/01/2018 11:15,CO2_INTENSITY,ROI,205
09/01/2018 11:30,CO2_INTENSITY,ROI,202
09/01/2018 11:45,CO2_INTENSITY,ROI,203
09/01/2018 12:00,CO2_INTENSITY,ROI,206
09/01/2018 12:15,CO2_INTENSITY,ROI,208
09/01/2018 12:30,CO2_INTENSITY,ROI,232
09/01/2018 12:45,CO2_INTENSITY,ROI,229
09/01/2018 13:00,CO2_INTENSITY,ROI,234
09/01/2018 13:15,CO2_INTENSITY,ROI,250
09/01/2018 13:30,CO2_INTENSITY,ROI,265
09/01/2018 13:45,CO2_INTENSITY,ROI,275
09/01/2018 14:00,CO2_INTENSITY,ROI,276
09/01/2018 14:15,CO2_INTENSITY,ROI,281
09/01/2018 14:30,CO2_INTENSITY,ROI,291
09/01/2018 14:45,CO2_INTENSITY,ROI,308
09/01/2018 15:00,CO2_INTENSITY,ROI,304
09/01/2018 15:15,CO2_INTENSITY,ROI,313
09/01/2018 15:30,CO2_INTENSITY,ROI,319
09/01/2018 15:45,CO2_INTENSITY,ROI,319
09/01/2018 16:00,CO2_INTENSITY,ROI,315
09/01/2018 16:15,CO2_INTENSITY,ROI,309
09/01/2018 16:30,CO2_INTENSITY,ROI,316
09/01/2018 16:45,CO2_INTENSITY,ROI,305
09/01/2018 17:00,CO2_INTENSITY,ROI,317
09/01/2018 17:15,CO2_INTENSITY,ROI,316
09/01/2018 17:30,CO2_INTENSITY,ROI,320
09/01/2018 17:45,CO2_INTENSITY,ROI,324
09/01/2018 18:00,CO2_INTENSITY,ROI,329
09/01/2018 18:15,CO2_INTENSITY,ROI,345
09/01/2018 18:30,CO2_INTENSITY,ROI,331
09/01/2018 18:45,CO2_INTENSITY,ROI,331
09/01/2018 19:00,CO2_INTENSITY,ROI,325
09/01/2018 19:15,CO2_INTENSITY,ROI,331
09/01/2018 19:30,CO2_INTENSITY,ROI,333
09/01/2018 19:45,CO2_INTENSITY,ROI,339
09/01/2018 20:00,CO2_INTENSITY,ROI,339
09/01/2018 20:15,CO2_INTENSITY,ROI,338
09/01/2018 20:30,CO2_INTENSITY,ROI,347
09/01/2018 20:45,CO2_INTENSITY,ROI,348
09/01/2018 21:00,CO2_INTENSITY,ROI,361
09/01/2018 21:15,CO2_INTENSITY,ROI,366
09/01/2018 21:30,CO2_INTENSITY,ROI,380
09/01/2018 21:45,CO2_INTENSITY,ROI,377
09/01/2018 22:00,CO2_INTENSITY,ROI,383
09/01/2018 22:15,CO2_INTENSITY,ROI,372
09/01/2018 22:30,CO2_INTENSITY,ROI,386
09/01/2018 22:45,CO2_INTENSITY,ROI,397
09/01/2018 23:00,CO2_INTENSITY,ROI,380
09/01/2018 23:15,CO2_INTENSITY,ROI,378
09/01/2018 23:30,CO2_INTENSITY,ROI,395
09/01/2018 23:45,CO2_INTENSITY,ROI,385
10/01/2018 00:00,CO2_INTENSITY,ROI,388
10/01/2018 00:15,CO2_INTENSITY,ROI,393
10/01/2018 00:30,CO2_INTENSITY,ROI,401
10/01/2018 00:45,CO2_INTENSITY,ROI,407
10/01/2018 01:00,CO2_INTENSITY,ROI,412
10/01/2018 01:15,CO2_INTENSITY,ROI,414
10/01/2018 01:30,CO2_INTENSITY,ROI,415
10/01/2018 01:45,CO2_INTENSITY,ROI,428
10/01/2018 02:00,CO2_INTENSITY,ROI,437
10/01/2018 02:15,CO2_INTENSITY,ROI,431
10/01/2018 02:30,CO2_INTENSITY,ROI,430
10/01/2018 02:45,CO2_INTENSITY,ROI,431
10/01/2018 03:00,CO2_INTENSITY,ROI,432
10/01/2018 03:15,CO2_INTENSITY,ROI,434
10/01/2018 03:30,CO2_INTENSITY,ROI,429
10/01/2018 03:45,CO2_INTENSITY,ROI,432
10/01/2018 04:00,CO2_INTENSITY,ROI,443
10/01/2018 04:15,CO2_INTENSITY,ROI,443
10/01/2018 04:30,CO2_INTENSITY,ROI,449
10/01/2018 04:45,CO2_INTENSITY,ROI,455
10/01/2018 05:00,CO2_INTENSITY,ROI,447
10/01/2018 05:15,CO2_INTENSITY,ROI,441
10/01/2018 05:30,CO2_INTENSITY,ROI,456
10/01/2018 05:45,CO2_INTENSITY,ROI,449
10/01/2018 06:00,CO2_INTENSITY,ROI,457
10/01/2018 06:15,CO2_INTENSITY,ROI,433
10/01/2018 06:30,CO2_INTENSITY,ROI,431
10/01/2018 06:45,CO2_INTENSITY,ROI,431
10/01/2018 07:00,CO2_INTENSITY,ROI,428
10/01/2018 07:15,CO2_INTENSITY,ROI,433
10/01/2018 07:30,CO2_INTENSITY,ROI,420
10/01/2018 07:45,CO2_INTENSITY,ROI,412
10/01/2018 08:00,CO2_INTENSITY,ROI,425
10/01/2018 08:15,CO2_INTENSITY,ROI,410
10/01/2018 08:30,CO2_INTENSITY,ROI,412
10/01/2018 08:45,CO2_INTENSITY,ROI,416
10/01/2018 09:00,CO2_INTENSITY,ROI,422
10/01/2018 09:15,CO2_INTENSITY,ROI,423
10/01/2018 09:30,CO2_INTENSITY,ROI,422
10/01/2018 09:45,CO2_INTENSITY,ROI,429
10/01/2018 10:00,CO2_INTENSITY,ROI,423
10/01/2018 10:15,CO2_INTENSITY,ROI,414
10/01/2018 10:30,CO2_INTENSITY,ROI,422
10/01/2018 10:45,CO2_INTENSITY,ROI,422
10/01/2018 11:00,CO2_INTENSITY,ROI,415
10/01/2018 11:15,CO2_INTENSITY,ROI,410
10/01/2018 11:30,CO2_INTENSITY,ROI,416
10/01/2018 11:45,CO2_INTENSITY,ROI,411
10/01/2018 12:00,CO2_INTENSITY,ROI,414
10/01/2018 12:15,CO2_INTENSITY,ROI,406
10/01/2018 12:30,CO2_INTENSITY,ROI,389
10/01/2018 12:45,CO2_INTENSITY,ROI,404
10/01/2018 13:00,CO2_INTENSITY,ROI,410
10/01/2018 13:15,CO2_INTENSITY,ROI,401
10/01/2018 13:30,CO2_INTENSITY,ROI,402
10/01/2018 13:45,CO2_INTENSITY,ROI,405
10/01/2018 14:00,CO2_INTENSITY,ROI,401
10/01/2018 14:15,CO2_INTENSITY,ROI,408
10/01/2018 14:30,CO2_INTENSITY,ROI,420
10/01/2018 14:45,CO2_INTENSITY,ROI,423
10/01/2018 15:00,CO2_INTENSITY,ROI,423
10/01/2018 15:15,CO2_INTENSITY,ROI,407
10/01/2018 15:30,CO2_INTENSITY,ROI,413
10/01/2018 15:45,CO2_INTENSITY,ROI,413
10/01/2018 16:00,CO2_INTENSITY,ROI,419
10/01/2018 16:15,CO2_INTENSITY,ROI,415
10/01/2018 16:30,CO2_INTENSITY,ROI,411
10/01/2018 16:45,CO2_INTENSITY,ROI,410
10/01/2018 17:00,CO2_INTENSITY,ROI,413
10/01/2018 17:15,CO2_INTENSITY,ROI,418
10/01/2018 17:30,CO2_INTENSITY,ROI,409
10/01/2018 17:45,CO2_INTENSITY,ROI,409
10/01/2018 18:00,CO2_INTENSITY,ROI,410
10/01/2018 18:15,CO2_INTENSITY,ROI,413
10/01/2018 18:30,CO2_INTENSITY,ROI,410
10/01/2018 18:45,CO2_INTENSITY,ROI,404
10/01/2018 19:00,CO2_INTENSITY,ROI,407
10/01/2018 19:15,CO2_INTENSITY,ROI,410
10/01/2018 19:30,CO2_INTENSITY,ROI,417
10/01/2018 19:45,CO2_INTENSITY,ROI,400
10/01/2018 20:00,CO2_INTENSITY,ROI,394
10/01/2018 20:15,CO2_INTENSITY,ROI,399
10/01/2018 20:30,CO2_INTENSITY,ROI,411
10/01/2018 20:45,CO2_INTENSITY,ROI,407
10/01/2018 21:00,CO2_INTENSITY,ROI,418
10/01/2018 21:15,CO2_INTENSITY,ROI,411
10/01/2018 21:30,CO2_INTENSITY,ROI,415
10/01/2018 21:45,CO2_INTENSITY,ROI,405
10/01/2018 22:00,CO2_INTENSITY,ROI,414
10/01/2018 22:15,CO2_INTENSITY,ROI,418
10/01/2018 22:30,CO2_INTENSITY,ROI,429
10/01/2018 22:45,CO2_INTENSITY,ROI,426
10/01/2018 23:00,CO2_INTENSITY,ROI,435
10/01/2018 23:15,CO2_INTENSITY,ROI,439
10/01/2018 23:30,CO2_INTENSITY,ROI,441
10/01/2018 23:45,CO2_INTENSITY,ROI,427
11/01/2018 00:00,CO2_INTENSITY,ROI,431
11/01/2018 00:15,CO2_INTENSITY,ROI,423
11/01/2018 00:30,CO2_INTENSITY,ROI,426
11/01/2018 00:45,CO2_INTENSITY,ROI,427
11/01/2018 01:00,CO2_INTENSITY,ROI,429
11/01/2018 01:15,CO2_INTENSITY,ROI,430
11/01/2018 01:30,CO2_INTENSITY,ROI,431
11/01/2018 01:45,CO2_INTENSITY,ROI,442
11/01/2018 02:00,CO2_INTENSITY,ROI,436
11/01/2018 02:15,CO2_INTENSITY,ROI,439
11/01/2018 02:30,CO2_INTENSITY,ROI,445
11/01/2018 02:45,CO2_INTENSITY,ROI,447
11/01/2018 03:00,CO2_INTENSITY,ROI,450
11/01/2018 03:15,CO2_INTENSITY,ROI,451
11/01/2018 03:30,CO2_INTENSITY,ROI,452
11/01/2018 03:45,CO2_INTENSITY,ROI,452
11/01/2018 04:00,CO2_INTENSITY,ROI,453
11/01/2018 04:15,CO2_INTENSITY,ROI,465
11/01/2018 04:30,CO2_INTENSITY,ROI,467
11/01/2018 04:45,CO2_INTENSITY,ROI,458
11/01/2018 05:00,CO2_INTENSITY,ROI,464
11/01/2018 05:15,CO2_INTENSITY,ROI,468
11/01/2018 05:30,CO2_INTENSITY,ROI,458
11/01/2018 05:45,CO2_INTENSITY,ROI,465
11/01/2018 06:00,CO2_INTENSITY,ROI,450
11/01/2018 06:15,CO2_INTENSITY,ROI,460
11/01/2018 06:30,CO2_INTENSITY,ROI,459
11/01/2018 06:45,CO2_INTENSITY,ROI,467
11/01/2018 07:00,CO2_INTENSITY,ROI,457
11/01/2018 07:15,CO2_INTENSITY,ROI,462
11/01/2018 07:30,CO2_INTENSITY,ROI,453
11/01/2018 07:45,CO2_INTENSITY,ROI,449
11/01/2018 08:00,CO2_INTENSITY,ROI,450
11/01/2018 08:15,CO2_INTENSITY,ROI,449
11/01/2018 08:30,CO2_INTENSITY,ROI,452
11/01/2018 08:45,CO2_INTENSITY,ROI,444
11/01/2018 09:00,CO2_INTENSITY,ROI,450
